🇨🇳歌唱祖国,#genre#	
CCTV13,http://125.210.152.19:9120/live/hzgq-cctvnewsgq-h264.m3u8	
CCTV14,http://125.210.152.19:9120/live/hzgq-cctvsegq-h264.m3u8	
CCTV15,http://125.210.152.19:9120/live/hzgq-cctvmusicgq-h264.m3u8	
CCTV16,http://125.210.152.19:9120/live/hzgq-cctv16gq-h264.m3u8	
CCTV17,http://125.210.152.19:9120/live/hzgq-cctv17gq-h264.m3u8	
CETV1,http://39.134.115.221:8080/PLTV/88888910/224/3221225661/index.m3u8	
CGTN,http://39.134.115.221:8080/PLTV/88888910/224/3221225747/index.m3u8	
CGTN记录,http://39.134.115.221:8080/PLTV/88888910/224/3221225645/index.m3u8	
CNC,http://39.134.115.221:8080/PLTV/88888910/224/3221225693/index.m3u8	
CNC2,http://39.134.115.221:8080/PLTV/88888910/224/3221225694/index.m3u8	
CNC英文,http://39.134.115.163:8080/PLTV/88888910/224/3221225693/index.m3u8	
CNC中文,http://39.134.115.163:8080/PLTV/88888910/224/3221225694/index.m3u8	
新华中文,http://source07.v.news.cn/live/CNC_CN/playlist.m3u8	
CGTN Arabic,http://livear.cgtn.com/1000a/prog_index.m3u8	
CGTN Español,http://livees.cgtn.com/500e/prog_index.m3u8	
CGTN France,http://livefr.cgtn.com/1000f/prog_index.m3u8	
CGTN Documentary,https://livedoc.cgtn.com/500d/prog_index.m3u8?zshijd	
CGTN Русский,http://liveru.cgtn.com/1000r/prog_index.m3u8?zshijd	
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8?zshijd	
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8?zshijd	
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8?zshijd	
CGTN纪录,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8?zshijd	
CGTN法语,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8?zshijd	
CGTN西语,https://news.cgtn.com/resource/live/espanol/cgtn-e.m3u8?zshijd	
CGTN阿拉伯语,http://livear.cgtn.com/1000a/prog_index.m3u8?zshijd	
CGTN西语,http://livees.cgtn.com/1000e/prog_index.m3u8?zshijd	
CGTN美国,http://live.cgtn.com/1000/prog_index.m3u8?zshijd	
CGTN西语,http://livees.cgtn.com/1000e/prog_index.m3u8?zshijd	

WS·浙江,#genre#
浙江卫视,http://125.210.152.19:9120/live/hzgq-zjwsgq-h264.m3u8
安徽卫视,http://125.210.152.19:9120/live/hzgq-ahwsgq-h264.m3u8
北京纪实,http://125.210.152.19:9120/live/hszx-bjjs-h264.m3u8
北京卫视,http://125.210.152.19:9120/live/hzgq-bjgqws-h264.m3u8
兵团卫视,http://125.210.152.19:9120/live/hszx-bttv-h264.m3u8
东方卫视,http://125.210.152.19:9120/live/hzgq-dftvgq-h264.m3u8
甘肃卫视,http://125.210.152.19:9120/live/hszx-gstv-h264.m3u8
广东卫视,http://125.210.152.19:9120/live/hzgq-gdwsgq-h264.m3u8
海南卫视,http://125.210.152.19:9120/live/hszx-lytv-h264.m3u8
河北卫视,http://125.210.152.19:9120/live/hzgq-hbwsgq1-h264.m3u8
黑龙江卫视,http://125.210.152.19:9120/live/hzgq-hljwsgq-h264.m3u8
湖北卫视,http://125.210.152.19:9120/live/hzgq-hbwsgq-h264.m3u8
湖南卫视,http://125.210.152.19:9120/live/hzgq-hnwsgq-h264.m3u8
吉林卫视,http://125.210.152.19:9120/live/hzgq-jlwsgq-h264.m3u8
江苏卫视,http://125.210.152.19:9120/live/hzgq-jswsgq-h264.m3u8
江西卫视,http://125.210.152.19:9120/live/hzgq-jxwsgq-h264.m3u8
辽宁卫视,http://125.210.152.19:9120/live/hzgq-lnwsgq-h264.m3u8
内蒙古卫视,http://125.210.152.19:9120/live/hszx-nmgtv-h264.m3u8
宁夏卫视,http://125.210.152.19:9120/live/hszx-nxtv-h264.m3u8
山东卫视,http://125.210.152.19:9120/live/hzgq-sdwsgq-h264.m3u8
陕西卫视,http://125.210.152.19:9120/live/hszx-shanxitv-h264.m3u8
陕西卫视,http://125.210.152.19:9120/live/hszx-sxtv-h264.m3u8
深圳卫视,http://125.210.152.19:9120/live/hzgq-szwsgq-h264.m3u8
天津卫视,http://125.210.152.19:9120/live/hzgq-tjwsgq-h264.m3u8
西藏卫视,http://125.210.152.19:9120/live/hszx-xztv-h264.m3u8
河南卫视,http://125.210.152.19:9120/live/hzgq-henangq-h264.m3u8
青海卫视,http://125.210.152.19:9120/live/hszx-qhtv-h264.m3u8
四川卫视,http://125.210.152.19:9120/live/hzgq-ssws-h264.m3u8
新疆卫视,http://125.210.152.19:9120/live/hszx-xjtv-h264.m3u8
云南卫视,http://125.210.152.19:9120/live/hzgq-ynwsgq-h264.m3u8
重庆卫视,http://125.210.152.19:9120/live/hzgq-cqwsgq-h264.m3u8
大湾区卫视,http://xjayrf.eatuo.com:9901/tsfile/live/1017_1.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
兵团卫视,https://epg.pw/stream/966919e8a14b16545e953c557870c0079cf5d6a5e0b9854ceffd01df7a3b38fe.m3u8
兵团卫视,https://epg.pw/stream/39e630e4eb2b57f6696f44e6aba62ccc41c4afffdbe1b08c13ff72a50b6773c2.m3u8
兵团卫视,https://epg.pw/stream/3634858e840b0f800bc3e36a66b3348a9b94505c5f51a6cc6c2090f7095b7aec.m3u8
大湾区卫视,https://epg.pw/stream/a3aae37d0ad0af9f15eaf53aaa6b791edd9626f599df504ddc9f2893656ca49d.m3u8
大湾区卫视,https://epg.pw/stream/5fb9f1936801566e01ac590b1cf7b39a14f39c96739ae59c5abaa80e79d96e49.m3u8
大湾区卫视,https://epg.pw/stream/d2dcfcccfb1697d55e73ee23174294f3566318b4cf926c79e28483822af23093.m3u8
康巴卫视,https://epg.pw/stream/1173d04d6a77f9a3b39fada9196f9bf2a143be572c092b3eeaf09e96470107df.m3u8
康巴卫视,https://epg.pw/stream/e1402b71e23a31119fde86d2661dde4da40c396b36b32411c73e6c74aa094e70.m3u8
厦门卫视,https://epg.pw/stream/75ded3170066bb4f8e770b978b68493d7d960728edaa893819a810bf44303bb5.m3u8
厦门卫视,https://epg.pw/stream/639318035f7961da8481f38f3a2f43367bcb8a41575f123a7e78412f70bcd8de.m3u8
三沙卫视,https://epg.pw/stream/2550af1e38988dc78a811bcb3864c9c00fb1677f479b099ffa843f501a8bd8d5.m3u8
三沙卫视,https://epg.pw/stream/4e79661b49bfb12ff3cf33060c1a7b910e0293579611cc416ec96ff064ea5640.m3u8
三沙卫视,https://epg.pw/stream/1b27510c1e89c05f89015c09a6c1b0e135e7aae7457a1e0aa01e46fed8503b8d.ctv
三沙卫视,https://epg.pw/stream/f9f9fdc2b1bb579eb69137384e0dcd345dc83604478cff14cb1d7ca98611bb67.ctv
农林卫视,https://epg.pw/stream/713e65cd30be576ca50c58aef5fb3fed90cb25bb46c7a45dfac354b405e1a6e8.m3u8


CC·广西,#genre#
凤凰卫视,http://111.59.189.40:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://111.59.189.40:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰影视,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://111.59.189.40:8445/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://111.59.63.32:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://111.59.189.40:8445/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://111.59.63.32:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://111.59.189.40:8445/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://111.59.63.32:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://111.59.189.40:8445/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://111.59.63.32:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://111.59.189.40:8445/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://111.59.63.32:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://111.59.189.40:8445/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://111.59.189.40:8445/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://111.59.63.32:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://111.59.189.40:8445/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://111.59.63.32:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://111.59.189.40:8445/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://111.59.63.32:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://111.59.189.40:8445/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://111.59.63.32:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://111.59.189.40:8445/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://111.59.63.32:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://111.59.189.40:8445/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://111.59.63.32:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://111.59.189.40:8445/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://111.59.63.32:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://111.59.189.40:8445/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://111.59.63.32:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://111.59.63.32:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://111.59.63.32:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://111.59.63.32:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0

WS·广西,#genre#
安徽卫视,http://111.59.189.40:8445/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.59.63.32:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://111.59.63.32:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://111.59.189.40:8445/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://111.59.189.40:8445/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://111.59.63.32:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://111.59.189.40:8445/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://111.59.63.32:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://111.59.189.40:8445/tsfile/live/0113_2.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://111.59.189.40:8445/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://111.59.63.32:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://111.59.189.40:8445/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://111.59.189.40:8445/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://111.59.63.32:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://111.59.189.40:8445/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://111.59.63.32:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.59.189.40:8445/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.59.63.32:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://111.59.189.40:8445/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://111.59.63.32:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.59.189.40:8445/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.59.63.32:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://111.59.189.40:8445/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://111.59.63.32:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://111.59.189.40:8445/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷卡通,http://111.59.189.40:8445/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.59.189.40:8445/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.59.63.32:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://111.59.63.32:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://111.59.63.32:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://111.59.189.40:8445/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://111.59.63.32:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://111.59.189.40:8445/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://111.59.63.32:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://111.59.189.40:8445/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://111.59.189.40:8445/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://111.59.63.32:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://111.59.189.40:8445/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://111.59.63.32:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://111.59.189.40:8445/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://111.59.63.32:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://111.59.189.40:8445/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://111.59.63.32:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://111.59.63.32:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.59.189.40:8445/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.59.63.32:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://111.59.63.32:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://111.59.189.40:8445/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://111.59.63.32:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
网络棋牌,http://111.59.189.40:8445/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://111.59.189.40:8445/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://111.59.189.40:8445/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://111.59.189.40:8445/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
北海经济科教,http://111.59.189.40:8445/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://111.59.189.40:8445/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
自办节目,http://111.59.63.32:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广西公共大新,http://111.59.63.32:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
崇左综合频道,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://111.59.63.32:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://111.59.63.32:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://111.59.63.32:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0


CC·爱尚,#genre#
CCTV1,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240127_1/playlist.m3u8?CONTENTID=00000110240127_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV2,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240244_1/playlist.m3u8?CONTENTID=00000110240244_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV3,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240245_1/playlist.m3u8?CONTENTID=00000110240245_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV4,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240316_1/playlist.m3u8?CONTENTID=00000110240316_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV4K,http://159.75.85.63:5679/cctv4k.php
CCTV4欧洲,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240363_1/playlist.m3u8?CONTENTID=00000110240363_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV5,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240246_1/playlist.m3u8?CONTENTID=00000110240246_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV5,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240281_1/playlist.m3u8?CONTENTID=00000110240281_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV5+,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240128_1/playlist.m3u8?CONTENTID=00000110240128_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV6,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240247_1/playlist.m3u8?CONTENTID=00000110240134_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV6,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240247_1/playlist.m3u8?CONTENTID=00000110240247_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV7,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240248_1/playlist.m3u8?CONTENTID=00000110240248_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV8,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240249_1/playlist.m3u8?CONTENTID=00000110240249_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV9,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240250_1/playlist.m3u8?CONTENTID=00000110240250_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV9,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240478_1/playlist.m3u8?CONTENTID=00000110240478_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV10,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240251_1/playlist.m3u8?CONTENTID=00000110240251_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
